bblid,envSES,envHouseholds,neighborhoodCrime
113606,-1.206339016,0.85943387,0.0453637
113609,-0.265148971,-0.718301076,
113621,-1.454290494,1.787972574,-0.285090412
113624,0.835803581,-0.559263534,
113630,-1.976106216,1.253191707,0.292950154
113633,-0.838200451,-1.048312644,0.162900947
113635,-0.927378619,0.706565137,1.11052179
113644,0.979784265,0.674021021,
113647,-2.087701491,0.179881654,-0.376960583
113653,1.229093776,1.442325968,
113656,0.33532482,-0.795771914,
113668,-1.74883032,-0.448785919,0.54000645
113671,-1.558239438,1.070366294,-0.337591277
113677,1.285685345,1.552812743,
113683,1.020243029,0.473881066,
113696,1.348350365,0.152389538,
113702,0.979854939,1.013795636,
113708,-1.996677775,0.388576923,0.620158088
113711,-0.521980568,0.844783308,
113714,0.712940675,0.052483711,
113717,-0.339709208,-1.247243837,
113723,0.66949949,-1.048289405,
113726,-1.031729519,-0.84877164,-0.402834139
113729,1.383353581,0.951218475,
113732,-0.158228848,-2.910257176,-0.524293488
113744,-1.976106216,1.253191707,0.838990312
113753,1.121669155,-0.003713292,
113759,0.484381477,0.524211785,
113762,1.145453235,0.637911918,
113765,1.173568536,0.457695704,
113768,-1.437673292,-0.01242333,-0.200509399
113771,0.677226146,0.327481001,
113774,0.264357005,-1.725383878,-1.21031622
113777,-0.681734724,0.138214507,
113779,0.963581677,0.015496011,
113782,0.728708551,-0.608866292,
113785,-0.724457479,-0.1252788,
113788,-0.724457479,-0.1252788,
113798,0.640024921,-0.062019391,
113804,0.924722221,1.168657709,
113807,-1.454909958,-1.932864046,
113813,-2.165509361,0.399714999,1.231259359
113822,-2.465485766,2.058963488,1.274605899
113825,0.660510847,0.725168056,
113837,-1.517815961,-0.210955646,-0.337229047
113843,0.177677597,-1.426778406,1.261831496
113853,-0.70612916,0.505662258,-0.6938887
113855,0.321411227,-1.328782953,-1.029257429
113863,0.15341538,-0.192366845,
113866,0.435683183,0.819954705,
113875,0.352720788,-0.811702008,-1.124490629
113881,-1.256874013,-0.157828755,-0.238913205
113886,-0.192047919,-0.343378914,
113891,0.763121364,-0.283609682,
113899,0.794014673,0.122959652,
113902,0.979749379,1.364952978,
113905,-0.226080454,-0.918205406,
113908,0.692933536,0.31342407,
113917,1.227771615,1.185875612,
113926,-0.155319526,-0.3917844,-0.381213475
113929,0.718215933,-0.399285933,
113932,0.257737057,-0.640779138,
113944,1.201018725,1.199958813,
113952,-1.284045741,-0.577519763,-0.555745535
113954,0.33048354,-1.062946971,
113965,1.155409536,0.929096012,
113971,-0.734400673,-1.599817339,0.644223043
113973,0.845288048,-0.891815982,
113976,-0.072570006,0.273590009,-1.307085288
113979,-2.052197908,2.371832718,
113982,1.178159344,-0.020784885,
113985,0.730861396,0.56175995,
113988,0.102902154,-1.204894487,
113991,0.572057779,-0.766579521,
113994,-0.98283088,-1.10261739,
113996,-0.723083108,-1.182596496,
114001,0.812398949,0.202086585,
114004,-2.052744685,-0.773898578,-0.314057028
114007,0.80608104,1.849620383,
114013,-2.59726395,0.179764683,1.437807337
114016,-1.655836073,0.043864964,-0.295835842
114019,0.424170197,-0.630373802,
114025,0.768571303,-0.218601929,
114028,1.171624472,0.563205837,
114040,0.109008716,-0.048887638,-1.306893519
114043,0.632330326,0.72061069,
114048,0.292315168,0.084528871,-1.226032581
114051,-1.596417599,-0.512385097,0.198043434
114054,1.126640427,1.922925202,
114057,0.454498892,-1.034669673,
114060,0.782015514,-0.106067636,
114069,0.352720788,-0.811702008,-1.124490629
114072,1.266419969,0.442108593,
114084,0.601240729,0.16967764,
114087,1.090375173,0.486758079,
114108,0.102225996,-0.001885921,
114114,1.088186514,-0.33496994,
114117,-1.651243133,1.406353848,-0.086114565
114125,1.020265419,0.681366991,
114128,0.531856234,-0.898830562,
114131,0.685572523,-0.811973222,
114134,-0.248317005,2.928656543,
114157,-0.893241891,-0.903617896,-0.570258164
114159,1.353961642,0.163722633,
114162,0.164502985,-0.230118224,
114165,-0.056168267,-0.445284417,
114174,-0.574786351,-0.881737198,
114179,0.481584594,-0.843975466,
114182,1.526465466,0.968809677,
114185,0.328713812,0.053965035,
114188,-1.034798347,5.149724112,0.036078472
114191,0.685106676,0.536589415,
114194,0.450621009,0.702795869,
114197,-0.931395218,0.434818069,-0.146772199
114214,-1.500363094,-0.988139561,
114217,1.030021072,1.555637293,
114220,0.80608104,1.849620383,
114223,0.836007072,0.928687408,
114226,1.203902226,0.878654024,
114237,0.561105833,-0.316066347,
114240,0.867716968,0.572765958,
114243,0.963581677,0.015496011,
114246,0.417715603,-1.721831698,
114249,0.609794741,-1.217978729,
114252,-1.266963846,-1.413178914,
114258,-0.931395218,0.434818069,-0.146772199
114261,0.301348304,-0.952210184,
114264,-1.098013353,-0.495801335,0.443366662
114269,-1.280829716,-0.101170334,-0.09855808
114281,0.897323408,0.452477493,
114284,-0.398528874,-1.084255943,
114286,0.184755413,-1.008514583,
114289,0.437977678,0.571783056,
114292,0.744901659,0.853343544,
114298,0.844521521,0.376313298,
114304,0.843095079,0.781271287,
114307,-0.142234703,0.04272042,
114312,0.976890691,1.055932328,
114315,0.706344354,-0.866227265,
114318,1.327503274,1.619618651,
114321,0.109979703,0.78742663,1.933302951
114322,0.863204121,-1.280338641,
114326,-1.823963962,1.0735723,
114332,0.694433682,0.408472395,
114341,-1.593960174,0.572853924,0.240920418
114344,0.262174427,-0.576907032,
114347,1.173298732,-0.145883069,
114350,0.257737057,-0.640779138,
114353,-0.108361917,0.477688229,
114359,-0.513045047,0.1895166,-0.653245296
114365,0.197897135,-0.307677207,
114368,1.1416219,0.604718222,
114371,-1.426378582,-1.593334481,0.36889917
114376,1.219428715,0.738654927,
114381,0.526529599,-1.002932966,
114384,1.436001406,1.865081536,
114387,1.204036056,0.312512367,
114393,0.748403349,-0.484897394,
114399,0.47126264,0.774509488,
114402,1.011798869,-0.325697937,
114412,-0.11166242,-1.164665883,
114415,0.59178101,-1.113225236,
114421,1.085794296,-0.844905144,
114430,0.482110876,0.380624683,
114433,0.241753476,-0.060510444,
114436,0.460859637,0.116397172,
114445,0.759016314,0.284394314,
114448,0.566565822,-1.358171552,
114460,1.020265419,0.681366991,
114463,0.740080771,-0.148892299,
114466,0.227464188,-0.00403482,
114469,-0.404565461,-0.559659581,
114478,-0.483588378,0.373492119,-0.501279775
114483,0.211390614,-2.019569769,2.502355311
114488,1.201018725,1.199958813,
114497,0.308239278,0.091414622,
114509,0.763752519,0.339166439,
114518,1.011305053,1.747553244,
114533,-0.589792925,-1.392575565,-1.075150909
114545,-0.002555986,-0.803923491,
114560,0.85632763,0.143964549,
114578,0.461116532,-1.649482627,
114583,0.637717397,-0.042408485,
114589,1.021255777,-0.844236138,
114595,0.813042421,-0.294094759,
114603,-1.633183395,-0.886602442,-0.566934841
114605,1.377222521,0.983879284,
114616,0.905511522,0.38639847,
114619,1.208364068,-0.196143536,
114634,-0.027045218,0.536008522,
114640,-1.534782541,-0.444594567,-0.357556612
114645,-1.715505279,1.416807743,2.842529892
114648,0.587726868,1.307281205,
114660,0.321605397,-0.626064766,
114669,0.45474819,-0.4823007,
114672,-0.483588378,0.373492119,-0.501279775
114689,1.199948917,-0.603984297,
114692,1.219061554,0.062600205,
114695,0.845366737,0.587003943,
114702,1.0857676,0.359727603,
114705,0.90709865,0.87394695,
114708,-1.154176908,-0.778070344,0.476125762
114709,-0.013449105,0.142048807,
114712,-1.402993088,-1.385620593,0.710674461
114713,0.618150864,0.080162527,
114717,-0.17761064,-2.266279132,-0.692667807
114723,-1.715505279,1.416807743,2.842529892
114726,-1.976718615,-0.337051811,0.379935982
114734,-1.800503414,1.931810518,
114737,-1.877368997,3.450256834,-0.49395191
114738,0.892421048,1.922235453,
114741,-1.771523082,-0.179868708,-0.12129528
114743,0.402612319,1.667597309,
114745,-2.250172927,0.641200665,0.243120775
114746,-0.589290582,0.501380351,-0.352760853
114770,-0.621174268,-1.583461984,
114772,0.921780947,-0.678107305,
114781,-1.340101534,-0.222022947,-0.343999678
114782,0.817307435,-0.30837994,
114785,-1.606673345,-0.064043301,-0.487577274
114790,-0.965222585,-2.02321689,1.214724571
114793,0.880445889,0.003959443,
114796,0.48144309,-0.06385384,
114797,0.379132241,-0.74824367,
114800,0.624637189,0.708560411,
114806,-0.493752235,-0.838392133,-0.791761436
114810,1.157538038,1.061715883,
114815,0.975817147,-0.038046278,
114818,-1.633183395,-0.886602442,-0.566934841
114824,-1.665418816,-0.879319536,0.175669978
114838,0.571794009,0.286169542,
114839,0.14442906,-0.323868643,
114842,-1.218628861,-0.91184359,-0.41620997
114843,1.383353581,0.951218475,
114844,1.163580801,-0.267650464,
114847,0.612602039,-0.442898346,
114850,-0.975680178,0.471172563,
114855,-0.546848984,-0.277676194,-0.182717975
114857,0.706192937,-0.835353724,
114858,0.706192937,-0.835353724,
114859,0.706192937,-0.835353724,
114860,1.021866674,0.282255182,
114861,0.880390834,-0.733684672,
114869,0.631857518,-0.015813114,
114870,0.027681038,-0.876145801,
114891,-0.340299622,1.351553418,
114893,1.508539142,0.748138857,
114901,-0.770956004,0.922263344,
114904,1.204036056,0.312512367,
114912,-1.381468294,-0.214497861,
114915,-1.979809769,0.267174832,
114918,1.078699164,-0.206522499,
114921,0.421969677,-0.017336368,
114924,-1.834703193,-0.539674988,0.21329807
114933,-2.270163866,2.853104253,-0.268395963
114935,0.402612319,1.667597309,
114938,1.178159344,-0.020784885,
114947,0.44857953,-0.274081134,
114953,0.931315979,1.037210086,
114956,-0.724457479,-0.1252788,
114961,0.659263716,-0.150857734,
114966,0.841184028,1.318817624,
114978,0.867716968,0.572765958,
114981,0.088795881,-0.384262411,
114984,0.37121969,-0.598436611,
114987,0.450104771,-0.790019269,
114990,1.009739942,0.079882886,
114993,-0.50324995,-0.319529729,0.069766264
114996,0.967117789,0.041617477,
114999,-0.168880154,-0.086558084,-0.356487705
115001,0.77395014,0.897666538,
115009,0.604338492,0.897078625,
115015,0.255207673,0.311386925,
115023,0.934441236,0.365269022,
115026,0.233521919,-0.094945698,
115032,1.271947633,0.92861115,
115037,-0.451277714,-0.953820837,
115040,-1.099394804,1.365757383,-0.543423731
115043,-0.930194239,-1.65233781,-0.806658882
115051,-1.913541069,2.197391314,-0.260016636
115057,0.332129412,1.259855031,
115065,0.315943206,-1.293316641,
115068,-0.293786264,-2.104151837,
115074,0.230459126,0.823330282,
115082,1.158515888,0.155730887,
115093,1.154886374,1.021837856,
115096,0.979492494,1.070820058,
115098,0.686365572,-0.281524636,
115100,0.820311473,0.19278652,
115103,0.332674653,-1.353476747,-0.660167152
115106,0.332674653,-1.353476747,0.182699803
115124,1.070133983,1.112783499,
115127,0.728708551,-0.608866292,
115130,-0.935101798,-1.60161305,0.776256977
115139,-0.418907224,-0.217577863,-1.054736425
115142,1.013307985,-0.198015251,
115149,0.303730856,1.399025184,
115152,-0.140692854,-0.262968921,-0.826752187
115155,-0.355301831,0.411668012,
115158,0.329126281,0.009978461,
115167,0.728885365,-0.193436471,
115170,0.270730303,-0.142520894,
115178,0.836037403,-0.391820833,
115187,0.276725588,-0.269465969,
115190,0.802731719,-1.290144669,
115193,0.906309041,0.519023535,
115199,0.892848021,0.288902555,
115208,0.479639834,-1.252252095,
115214,0.466596211,-0.328079092,
115219,-0.820050631,0.788351769,
115222,-0.193920425,0.99112621,
115231,0.250208853,0.311943795,
115236,1.185899614,0.8045457,
115247,1.244981764,-1.742046841,
115253,0.637120193,0.220517372,
115256,-0.848210404,0.70667538,
115267,0.796304049,0.052869796,
115270,0.940038199,0.625312146,
115276,0.422258257,-0.595299944,-1.069703226
115285,0.885203531,-1.51609373,
115288,0.782541636,0.761945957,
115291,0.94460415,-0.217807778,
115294,0.661970039,0.045399818,
115297,-0.999757401,0.635383946,
115303,0.927267928,-0.597080281,
115306,0.519658716,0.455929202,
115309,1.116689775,0.730588189,
115312,-0.193920425,0.99112621,
115317,0.612433343,-0.033928284,
115320,1.075112149,1.215403197,
115321,-1.427765996,-2.19862169,0.150102471
115327,-1.427765996,-2.19862169,
115338,-0.297486483,-1.997070255,
115346,-0.306513753,0.660910588,-1.168777711
115351,0.694789736,0.169295875,
115356,-1.694069402,-0.608404346,0.226353436
115357,-2.025670628,0.965953718,
115364,-0.688677154,-0.115517695,-0.815168327
115367,0.468006005,-0.585135543,
115379,0.986170007,-0.236614462,
115382,-0.790007407,-0.593378587,-0.746607443
115385,-1.373069657,-0.958919907,1.339318509
115398,-1.324575652,0.649932662,-0.158819191
115400,-1.437673292,-0.01242333,-0.200509399
115403,-0.620850533,0.824611083,-0.950941649
115406,-1.399071512,-0.259677153,-0.177494662
115413,-1.670089864,0.878188265,0.250805581
115419,-0.8123345,0.416878743,0.786182413
115437,-1.373069657,-0.958919907,1.339318509
115444,-0.17761064,-2.266279132,-0.133813997
115454,-1.234240094,2.407899981,
115456,-1.527135731,-0.889957325,-0.395977676
115465,-0.955138299,0.102697144,-0.513645646
115475,1.146316454,0.247755657,
115480,0.667473072,0.52435411,
115489,0.95696485,0.072385673,
115492,0.810809016,1.421287286,
115495,0.882311881,-0.044657744,
115498,0.709363938,-0.212144719,
115506,-0.385658119,-0.660801803,
115509,0.565139248,0.693057894,
115512,0.529882208,-0.726068331,
115514,-0.657805043,-0.158337068,
115520,0.389735635,0.189273696,
115529,-0.273067187,0.593983502,
115532,0.989309801,1.144711386,
115535,0.272077519,-1.381592806,
115541,1.060562368,0.79302287,
115544,1.089820402,0.279233511,
115547,0.402612319,1.667597309,
115550,0.747449009,-1.310199262,
115553,-0.92895119,0.041982605,
115556,-0.621174268,-1.583461984,-0.385838793
115562,-0.371931321,0.152134107,
115565,0.967704767,0.289642393,
115568,0.102225996,-0.001885921,
115571,0.659049474,-0.848393589,
115574,1.302779426,-0.352755794,
115577,0.15444747,-0.020195473,
115579,0.549468767,-0.324072673,
115582,0.752206494,0.245424098,
115585,0.841448857,0.53064276,
115591,-1.694069402,-0.608404346,0.226353436
115594,0.908655206,0.682132449,
115597,-0.103041985,-0.420938148,
115606,0.045302633,0.160958349,
115621,0.843095079,0.781271287,
115624,0.180256978,-0.493805608,
115630,1.233292004,-0.712772956,
115636,0.335352763,-1.117665893,
115639,0.927267928,-0.597080281,
115641,0.506156928,-0.823143562,
115650,1.112136965,0.31061283,
115656,-0.838200451,-1.048312644,0.162900947
115659,0.568677915,-1.543825315,
115662,0.923094709,-0.969666095,
115665,1.05900825,0.472219674,
115667,1.19409782,0.253952331,
115670,0.713247171,0.093847352,
115673,1.126947832,1.220508993,
115676,0.464996683,0.009760567,
115682,0.454901705,-0.130675728,
115686,-0.53355398,-0.803950911,
115695,1.012623141,-0.371539509,
115698,0.827163549,-0.257547827,
115704,0.906099039,1.049652029,
115717,0.28826506,-1.722100794,
115728,1.086551704,0.518176889,
115731,0.845553768,0.558316664,
115737,-1.104124113,-2.04069637,
115740,0.637993933,-0.78217143,
115749,0.769965414,0.443846447,
115755,0.86545147,0.139565699,
115761,0.49900219,-0.224924904,
115766,0.592807571,0.121471575,
115772,0.637993933,-0.78217143,
115783,-0.117390596,-0.684028447,
115788,0.843095079,0.781271287,
115789,-1.194146825,0.00822174,-0.43160673
115790,1.59851386,0.138017726,
115799,0.845288048,-0.891815982,
115800,0.845288048,-0.891815982,
115801,0.202774813,-0.302649113,
115802,1.134077871,0.891455103,
115803,-1.713508827,-0.603152639,1.674624001
115806,-1.926324098,-0.408037792,0.522597865
115808,-1.635767922,1.742469493,0.391962284
115814,-0.758973471,-0.537878049,-0.269950068
115816,-2.087701491,0.179881654,-0.376960583
115819,0.825824532,-0.075464371,
115822,0.648929612,-0.022432495,
115825,-1.692925067,-1.073674066,
115828,-0.621167325,0.694417659,0.124391807
115830,0.95605732,1.87260842,
115845,-1.513822341,0.46522665,1.511952446
115854,1.263397899,0.636304329,
115857,-0.837347596,0.294763181,
115863,0.292315168,0.084528871,-1.226032581
115866,-0.712357788,-0.437656121,-0.486445514
115869,0.183423139,-0.561163887,
115872,-1.647050471,-2.559376375,0.448931565
115881,0.955112215,1.672052216,
115886,-1.908216704,0.178484924,2.028280139
115891,0.202953673,-1.806412109,
115896,1.59851386,0.138017726,
115901,-0.188054815,-0.41838879,-0.958051242
115904,0.410675229,1.758159857,
115907,-1.093956826,1.593448066,
115909,0.864844752,-1.137149704,
115912,1.158515888,0.155730887,
115921,-1.595568982,-0.848327137,1.544285591
115924,-1.071670994,0.205316172,
115936,-0.912122973,-1.041133127,0.323173959
115942,-1.986975673,0.201572235,
115946,0.706192937,-0.835353724,
115949,0.515288587,-0.218714624,
115954,0.62562449,-0.229660889,
115957,0.565139248,0.693057894,
115959,-0.424364305,-0.965129416,-0.819711216
115961,0.810492324,-0.469574735,
115969,0.724397472,0.133465071,
115972,0.614797443,-0.351945783,
115975,-0.140692854,-0.262968921,-0.826752187
115978,0.898446313,0.272026165,
115981,0.917659777,0.922949831,
115984,0.565232914,-1.048372048,
115987,0.403211646,-0.880403464,
115996,1.247598573,0.114878985,
115999,0.575041466,0.08969548,
116011,0.146865324,-1.705702699,
116016,-0.15544014,-0.241918926,
116019,-2.605606185,2.129023668,0.038539912
116022,0.425143879,-0.5805106,
116034,0.825824532,-0.075464371,
116035,-1.336338903,-1.860107262,
116042,0.614797443,-0.351945783,
116046,-0.451876349,-2.41676192,-0.861057447
116048,0.880445889,0.003959443,
116051,-1.454306124,0.296698805,0.621356451
116060,1.457718128,0.191213605,
116063,-1.024494798,-1.705069835,0.369801926
116064,-1.177619692,-0.260466409,-0.828310949
116074,0.824467884,0.153508403,
116077,-1.154176908,-0.778070344,0.476125762
116081,-1.217691946,0.455309095,
116083,-0.915025056,0.244934655,
116086,0.561856705,-0.006425684,
116092,-0.07602846,-1.018211714,
116095,0.608168461,-1.495431537,-0.802461003
116101,0.90709865,0.87394695,
116107,0.70432111,1.324721202,
116110,-0.255412798,1.818954061,
116119,-1.621311315,-0.926619522,0.221745642
116125,0.718676115,0.626008353,
116128,0.518830471,0.173316167,
116130,-1.00353279,2.595154567,0.15870471
116133,1.378548212,0.953003546,
116136,0.724333711,0.58029477,
116141,1.129838993,0.150940904,
116147,0.778103609,0.30727476,
116153,0.655080689,0.134407157,
116165,0.663444497,-0.05222062,
116174,0.58316526,-0.628329725,
116177,-1.103996536,0.420351471,
